fov_id,manual_density,manual_overlap,model_density_label,model_overlap_label,model_density_score,model_overlap_score,fluorescent_present,fluorescent_confidence,fluorescent_contrast_ratio,dpc_path,fluorescent_path
279,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4686239255895235,0.3578600285645952,False,0.0,1.2797,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-279-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-279-KTR-72502946.png
280,monolayer,no rouleaux,slightly dense,slight rouleaux,0.48413371526446614,0.38764676004685555,False,0.0321,2.2251,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-280-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-280-KTR-72502946.png
281,monolayer,no rouleaux,slightly dense,slight rouleaux,0.47118001687133004,0.36005176607446815,False,0.0,1.6862,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-281-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-281-KTR-72502946.png
282,monolayer,no rouleaux,monolayer,no rouleaux,0.44931341722107365,0.3382982478056673,False,0.0,1.2688,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-282-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-282-KTR-72502946.png
283,monolayer,no rouleaux,monolayer,no rouleaux,0.43660228152204344,0.32896518460783974,False,0.0,1.233,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-283-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-283-KTR-72502946.png
284,monolayer,no rouleaux,monolayer,no rouleaux,0.42999145079291046,0.3241087076049458,False,0.0,1.3154,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-284-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-284-KTR-72502946.png
285,monolayer,no rouleaux,monolayer,no rouleaux,0.4141488067133038,0.31200858267472015,False,0.0,1.2793,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-285-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-285-KTR-72502946.png
286,monolayer,no rouleaux,monolayer,no rouleaux,0.4354760879389857,0.32667923695505313,False,0.0,1.1764,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-286-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-286-KTR-72502946.png
287,monolayer,no rouleaux,monolayer,no rouleaux,0.4224464968846307,0.31980502296579333,False,0.0,1.2851,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-287-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-287-KTR-72502946.png
288,monolayer,no rouleaux,monolayer,no rouleaux,0.40188429075203164,0.29766916287057976,False,0.0,1.3168,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-288-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-288-KTR-72502946.png
289,sparser,no rouleaux,monolayer,no rouleaux,0.36875815529127,0.35552371102607816,False,0.0,1.305,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-289-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-289-KTR-72502946.png
290,monolayer,no rouleaux,monolayer,no rouleaux,0.3761173572983858,0.3104484504463909,False,0.0,1.2808,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-290-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-290-KTR-72502946.png
291,monolayer,no rouleaux,monolayer,no rouleaux,0.3935915695330782,0.3335706330852341,False,0.0,1.3582,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-291-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-291-KTR-72502946.png
292,monolayer,no rouleaux,monolayer,no rouleaux,0.39510057259767095,0.3355243549883085,False,0.0,1.2801,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-292-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-292-KTR-72502946.png
293,monolayer,no rouleaux,monolayer,no rouleaux,0.40618976431022846,0.3288207798570213,False,0.0,1.3015,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-293-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-293-KTR-72502946.png
294,monolayer,no rouleaux,monolayer,no rouleaux,0.43625773847371335,0.3354243258496075,False,0.0,1.3671,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-294-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-294-KTR-72502946.png
295,monolayer,no rouleaux,monolayer,no rouleaux,0.44407839826775686,0.3384340160691867,False,0.0,1.4349,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-295-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-295-KTR-72502946.png
296,monolayer,no rouleaux,monolayer,no rouleaux,0.43698813072585463,0.3460084508210966,False,0.0,1.5681,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-296-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-296-KTR-72502946.png
297,monolayer,no rouleaux,monolayer,no rouleaux,0.45049802594109045,0.34256102544108236,False,0.0,1.3967,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-297-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-297-KTR-72502946.png
298,monolayer,no rouleaux,slightly dense,slight rouleaux,0.47276086247142424,0.378115211210152,False,0.0,1.7908,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-298-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-298-KTR-72502946.png
299,monolayer,no rouleaux,monolayer,no rouleaux,0.4331359431111972,0.3257859053593837,False,0.0,1.2808,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-299-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-299-KTR-72502946.png
300,monolayer,no rouleaux,monolayer,no rouleaux,0.4259141994477914,0.3173483464532008,False,0.0,1.2867,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-300-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-300-KTR-72502946.png
301,monolayer,no rouleaux,monolayer,no rouleaux,0.41772260261966254,0.3162989141125916,False,0.0,1.368,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-301-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-301-KTR-72502946.png
302,monolayer,no rouleaux,monolayer,no rouleaux,0.41107556523022926,0.30952038110440583,False,0.0,2.0016,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-302-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-302-KTR-72502946.png
303,monolayer,no rouleaux,monolayer,no rouleaux,0.3939408615403325,0.28915781834561044,False,0.0,1.2885,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-303-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-303-KTR-72502946.png
304,monolayer,no rouleaux,monolayer,no rouleaux,0.4009701674441496,0.298398731831365,False,0.0,1.2205,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-304-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-304-KTR-72502946.png
305,monolayer,no rouleaux,monolayer,no rouleaux,0.3664615653262364,0.2713402337957243,False,0.0,1.3182,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-305-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-305-KTR-72502946.png
306,monolayer,no rouleaux,monolayer,no rouleaux,0.3857624720662348,0.2847308169825382,False,0.0,1.2804,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-306-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-306-KTR-72502946.png
307,sparser,no rouleaux,sparser,no rouleaux,0.23475514654164126,0.29255236017320035,False,0.0,1.3128,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-307-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-307-KTR-72502946.png
308,sparser,no rouleaux,monolayer,no rouleaux,0.30946470806064524,0.26718533415548484,False,0.0,1.7442,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-308-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-308-KTR-72502946.png
309,sparser,no rouleaux,monolayer,no rouleaux,0.29532322974432784,0.2601832265080853,False,0.0,1.3029,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-309-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-309-KTR-72502946.png
310,sparser,no rouleaux,monolayer,no rouleaux,0.3394788387722815,0.31146658248387155,False,0.0,1.5088,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-310-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-310-KTR-72502946.png
311,monolayer,no rouleaux,monolayer,no rouleaux,0.35629498532606907,0.3087111360911373,False,0.0,1.4845,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-311-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-311-KTR-72502946.png
312,monolayer,no rouleaux,monolayer,no rouleaux,0.4113520362995318,0.3372781510718209,False,0.0,1.3782,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-312-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-312-KTR-72502946.png
313,monolayer,no rouleaux,monolayer,no rouleaux,0.4069416273271391,0.3262057596754766,False,0.0,1.258,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-313-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-313-KTR-72502946.png
314,monolayer,no rouleaux,monolayer,slight rouleaux,0.43063937909511596,0.3613155478556528,False,0.0,1.2534,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-314-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-314-KTR-72502946.png
315,monolayer,no rouleaux,monolayer,no rouleaux,0.4290344554187919,0.3354679656908206,False,0.0,1.354,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-315-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-315-KTR-72502946.png
316,monolayer,no rouleaux,slightly dense,slight rouleaux,0.4611076065397143,0.37830447910459897,False,0.0,1.1992,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-316-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-316-KTR-72502946.png
317,monolayer,no rouleaux,monolayer,no rouleaux,0.43866281207851765,0.33163583993701623,False,0.0,1.3003,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-317-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-317-KTR-72502946.png
318,monolayer,no rouleaux,monolayer,no rouleaux,0.42265725785030583,0.3187632054083348,False,0.0,1.2955,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-318-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-318-KTR-72502946.png
319,monolayer,no rouleaux,monolayer,no rouleaux,0.41544587004336747,0.3133642683512733,False,0.0,1.2911,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-319-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-319-KTR-72502946.png
320,monolayer,no rouleaux,monolayer,no rouleaux,0.4073477547440248,0.3035062815433213,False,0.0,1.3135,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-320-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-320-KTR-72502946.png
321,monolayer,no rouleaux,monolayer,no rouleaux,0.39969852223327407,0.29988587503214964,False,0.0,1.2831,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-321-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-321-KTR-72502946.png
322,monolayer,no rouleaux,monolayer,no rouleaux,0.3927211899806114,0.29966849365652065,False,0.0,1.2627,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-322-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-322-KTR-72502946.png
323,monolayer,no rouleaux,monolayer,no rouleaux,0.40211084177069584,0.30820084572823314,False,0.0,1.3655,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-323-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-323-KTR-72502946.png
324,monolayer,no rouleaux,monolayer,no rouleaux,0.3774152695101813,0.283308803237501,False,0.0,1.5855,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/dpc-324-KTR-72502946.png,gs://tanzania_02032026/TZ2025-Box5/KTR-72502946/fluorescent-324-KTR-72502946.png
